EM_QUAL_DEPARTAMENTO_DO_CEPEL_VOCE_ESTA_ALOCADO,HA_QUANTO_TEMPO_VOCE_JA_PROGRAMA_DESENVOLVE_SISTEMAS,RESPOSTA,TECNOLOGIA,TOTAL,CATEGORIA
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Já usei,MACOS,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Já usei,WINDOWS_NT_SERVER,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,LINUX_ALPINE,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,LINUX_ARCH_MANJARO_ENDEAVOUROS,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,LINUX_RED_HAT_FEDORA_CENTOS_ROCKY,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,LINUX_SUSE,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,OUTRO,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Uso atualmente,WINDOWS_1011,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Me interesso em usar,CHROME_OS,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Me interesso em usar,LINUX_ALPINE,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Me interesso em usar,LINUX_ARCH_MANJARO_ENDEAVOUROS,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Me interesso em usar,LINUX_DEBIAN_UBUNTU_MINT_KALI,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Me interesso em usar,LINUX_RED_HAT_FEDORA_CENTOS_ROCKY,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Me interesso em usar,LINUX_SUSE,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Me interesso em usar,MACOS,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Me interesso em usar,OUTRO,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Me interesso em usar,WINDOWS_NT_SERVER,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Uso atualmente,ANDROID,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Uso atualmente,IOS,1,SISTEMA_OPERACIONAL
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Uso atualmente,WINDOWS_1011,1,SISTEMA_OPERACIONAL
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,"FreeBSD, OpenBSD, NetBSD",SE_VOCE_APONTOU_TER_USADO_USAR_ATUALMENTE_OU_QUERER_USAR_OUTRO_SISTEMA_OPERACIONAL_ACIMA_POR_FAVOR_IDENTIFIQUE_QUAL_ABAIXO,1,SISTEMA_OPERACIONAL_OUTRO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,"Windows 10/11;Linux Arch (Manjaro, EndeavourOS);iOS;",QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,"Linux Arch (Manjaro, EndeavourOS);Linux Debian (Ubuntu, Mint, Kali);",QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,"Windows 10/11;Linux Arch (Manjaro, EndeavourOS);Android;",QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,"Windows 10/11;Linux Debian (Ubuntu, Mint, Kali);Linux Red Hat (Fedora, CentOS, Rocky);",QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
DT/DID - Depto de IA e Dados,5-10 anos,"Linux Debian (Ubuntu, Mint, Kali);Windows 10/11;Linux Red Hat (Fedora, CentOS, Rocky);",QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
DT/DID - Depto de IA e Dados,5-10 anos,"Windows 10/11;Linux Debian (Ubuntu, Mint, Kali);Linux Red Hat (Fedora, CentOS, Rocky);",QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,"Linux Debian (Ubuntu, Mint, Kali);Linux Arch (Manjaro, EndeavourOS);Linux Red Hat (Fedora, CentOS, Rocky);",QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,"Linux Debian (Ubuntu, Mint, Kali);MacOS;Android;",QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,"Linux Debian (Ubuntu, Mint, Kali);Windows 10/11;",QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,"Linux Debian (Ubuntu, Mint, Kali);Windows 10/11;Android;",QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,"Linux Debian (Ubuntu, Mint, Kali);Linux Red Hat (Fedora, CentOS, Rocky);Windows 10/11;",QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Windows 10/11;Android;Chrome OS;,QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,"Linux Debian (Ubuntu, Mint, Kali);Windows 10/11;MacOS;",QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,"Linux Debian (Ubuntu, Mint, Kali);Linux Arch (Manjaro, EndeavourOS);Windows 10/11;",QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,"Windows 10/11;Linux Debian (Ubuntu, Mint, Kali);Windows NT Server;",QUAIS_DOS_SEGUINTES_SISTEMAS_OPERACIONAIS_LHE_SAO_PRIORITARIOS,1,SISTEMA_OPERACIONAL_PRIORITARIO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Me interesso em usar,DOCKER,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Me interesso em usar,DOCKERCOMPOSE,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Me interesso em usar,DOCKERSWARM,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,KUBERNETES,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,OUTRO,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,PODMAN,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,PROXMOX,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,RDP_WINDOWS,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,SINGULARITY,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,VIRTUALBOX,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,VMWARE,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,VNC_MULTIPLATAFORMA,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Uso atualmente,SSH,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Uso atualmente,WSL_WINDOWS_SUBSYSTEM_FOR_LINUX,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Já usei,PODMAN,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Já usei,SSH,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Já usei,VIRTUALBOX,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,DOCKERSWARM,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,KUBERNETES,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,OUTRO,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,PROXMOX,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,RDP_WINDOWS,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,SINGULARITY,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,VMWARE,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,VNC_MULTIPLATAFORMA,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Uso atualmente,DOCKER,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Uso atualmente,DOCKERCOMPOSE,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Uso atualmente,WSL_WINDOWS_SUBSYSTEM_FOR_LINUX,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Já usei,KUBERNETES,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Já usei,PROXMOX,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Já usei,RDP_WINDOWS,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Já usei,VIRTUALBOX,2,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Já usei,VMWARE,2,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Já usei,VNC_MULTIPLATAFORMA,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,DOCKERSWARM,3,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,KUBERNETES,2,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,SINGULARITY,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,OUTRO,3,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,PODMAN,2,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,PROXMOX,2,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,RDP_WINDOWS,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,SINGULARITY,2,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,VNC_MULTIPLATAFORMA,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,DOCKER,3,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,DOCKERCOMPOSE,3,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,PODMAN,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,RDP_WINDOWS,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,SSH,3,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,VIRTUALBOX,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,VMWARE,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,VNC_MULTIPLATAFORMA,1,VIRTUALIZACAO_E_ACESSO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,WSL_WINDOWS_SUBSYSTEM_FOR_LINUX,3,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,RDP_WINDOWS,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,VIRTUALBOX,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,VMWARE,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,VNC_MULTIPLATAFORMA,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,WSL_WINDOWS_SUBSYSTEM_FOR_LINUX,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,KUBERNETES,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,PROXMOX,2,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,RDP_WINDOWS,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,SINGULARITY,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,VMWARE,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,VNC_MULTIPLATAFORMA,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,DOCKERSWARM,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,OUTRO,2,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,PODMAN,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,SINGULARITY,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,DOCKER,2,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,DOCKERCOMPOSE,2,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,DOCKERSWARM,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,KUBERNETES,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,PODMAN,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,SSH,2,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,VIRTUALBOX,1,VIRTUALIZACAO_E_ACESSO
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,WSL_WINDOWS_SUBSYSTEM_FOR_LINUX,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Já usei,KUBERNETES,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Não tenho opinião / Não sei,OUTRO,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Não tenho opinião / Não sei,PROXMOX,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Não tenho opinião / Não sei,SINGULARITY,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Uso atualmente,DOCKER,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Uso atualmente,DOCKERCOMPOSE,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Uso atualmente,DOCKERSWARM,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Uso atualmente,PODMAN,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Uso atualmente,RDP_WINDOWS,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Uso atualmente,SSH,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Uso atualmente,VIRTUALBOX,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Uso atualmente,VMWARE,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Uso atualmente,VNC_MULTIPLATAFORMA,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Uso atualmente,WSL_WINDOWS_SUBSYSTEM_FOR_LINUX,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Já usei,DOCKERSWARM,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Já usei,KUBERNETES,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Já usei,PODMAN,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Já usei,VIRTUALBOX,2,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Já usei,WSL_WINDOWS_SUBSYSTEM_FOR_LINUX,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,DOCKERSWARM,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,KUBERNETES,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,PROXMOX,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,SINGULARITY,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,VMWARE,2,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não preciso / Não se aplica,RDP_WINDOWS,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não preciso / Não se aplica,VNC_MULTIPLATAFORMA,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,OUTRO,2,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,PROXMOX,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,SINGULARITY,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,VNC_MULTIPLATAFORMA,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,DOCKER,2,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,DOCKERCOMPOSE,2,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,PODMAN,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,RDP_WINDOWS,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,SSH,2,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,WSL_WINDOWS_SUBSYSTEM_FOR_LINUX,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,VIRTUALBOX,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,VMWARE,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,WSL_WINDOWS_SUBSYSTEM_FOR_LINUX,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,OUTRO,1,VIRTUALIZACAO_E_ACESSO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,RDP_WINDOWS,1,VIRTUALIZACAO_E_ACESSO
